fecha_iso,fecha_valor,eur,cny,try,rub,usd,eur_diff,cny_diff,try_diff,rub_diff,usd_diff
2025-11-04,"Martes, 04 de Noviembre de 2025",258.41406954,31.51129836,5.33673772,2.7807188,224.3762,0.1031,0.1272,0.1896,0.3028,0.1849
2025-11-05,"Miércoles, 05 de Noviembre de 2025",259.63399488,31.74964547,5.37310861,2.79283446,226.1305,0.4721,0.7564,0.6815,0.4357,0.7819
2025-11-06,"Jueves, 06 de Noviembre de 2025",261.16227345,31.93106012,5.40623878,2.79746139,227.5567,0.5886,0.5714,0.6166,0.1657,0.6307
2025-11-07,"Viernes, 07 de Noviembre de 2025",263.29303665,32.09208511,5.42545799,2.81531371,228.4796,0.8159,0.5043,0.3555,0.6382,0.4056
2025-11-10,"Lunes, 10 de Noviembre de 2025",267.63929715,32.45030898,5.47371837,2.85288009,231.0462,1.6507,1.1162,0.8895,1.3344,1.1233
2025-11-11,"Martes, 11 de Noviembre de 2025",267.27615626,32.46474579,5.47190594,2.84249964,231.0938,-0.1357,0.0445,-0.0331,-0.3639,0.0206
2025-11-12,"Miércoles, 12 de Noviembre de 2025",270.25622288,32.7495503,5.51889435,2.87882527,233.0458,1.115,0.8773,0.8587,1.2779,0.8447
2025-11-13,"Jueves, 13 de Noviembre de 2025",270.32890854,32.81824441,5.528972,2.87455507,233.5576,0.0269,0.2098,0.1826,-0.1483,0.2196
2025-11-14,"Viernes, 14 de Noviembre de 2025",273.08039562,33.09867391,5.5591677,2.90850292,234.8715,1.0178,0.8545,0.5461,1.181,0.5626
2025-11-17,"Lunes, 17 de Noviembre de 2025",274.84230343,33.31033851,5.58626986,2.92621114,236.4601,0.6452,0.6395,0.4875,0.6088,0.6764
2025-11-18,"Martes, 18 de Noviembre de 2025",274.35655014,33.32286068,5.59686107,2.91323001,236.8389,-0.1767,0.0376,0.1896,-0.4436,0.1602
2025-11-19,"Miércoles, 19 de Noviembre de 2025",275.81435505,33.45018008,5.61524272,2.93264972,237.7505,0.5314,0.3821,0.3284,0.6666,0.3849
2025-11-20,"Jueves, 20 de Noviembre de 2025",277.61389726,33.80373595,5.67580352,2.97977081,240.3209,0.6524,1.057,1.0785,1.6068,1.0811
2025-11-21,"Viernes, 21 de Noviembre de 2025",278.42830812,33.95811076,5.70180345,3.01257014,241.578,0.2934,0.4567,0.4581,1.1007,0.5231
2025-11-25,"Martes, 25 de Noviembre de 2025",280.04870937,34.2057462,5.72783475,3.07773768,243.1105,0.582,0.7292,0.4565,2.1632,0.6344
2025-11-26,"Miércoles, 26 de Noviembre de 2025",281.7600279,34.38349802,5.74117278,3.09211105,243.5727,0.6111,0.5197,0.2329,0.467,0.1901
2025-11-27,"Jueves, 27 de Noviembre de 2025",283.49843701,34.56978945,5.76407501,3.11742736,244.6504,0.617,0.5418,0.3989,0.8187,0.4425
2025-11-28,"Viernes, 28 de Noviembre de 2025",284.88104081,34.6956798,5.78944056,3.13951678,245.6697,0.4877,0.3642,0.4401,0.7086,0.4166
2025-12-01,"Lunes, 01 de Diciembre de 2025",286.40342343,34.95855303,5.8196111,3.17843831,247.3003,0.5344,0.7577,0.5211,1.2397,0.6637
2025-12-02,"Martes, 02 de Diciembre de 2025",287.82847199,34.98551974,5.83061764,3.18264568,247.4071,0.4976,0.0771,0.1891,0.1324,0.0432
2025-12-03,"Miércoles, 03 de Diciembre de 2025",289.1604356,35.24487659,5.87133658,3.22041873,249.1989,0.4628,0.7413,0.6984,1.1868,0.7242
2025-12-04,"Jueves, 04 de Diciembre de 2025",293.88125062,35.66133393,5.93425795,3.24638097,251.8867,1.6326,1.1816,1.0717,0.8062,1.0786
2025-12-05,"Viernes, 05 de Diciembre de 2025",297.37780199,36.04243855,6.00449741,3.30185904,254.8705,1.1898,1.0687,1.1836,1.7089,1.1846
2025-12-09,"Martes, 09 de Diciembre de 2025",300.50756979,36.48678049,6.06848222,3.36665283,257.9287,1.0525,1.2328,1.0656,1.9623,1.1999
2025-12-10,"Miércoles, 10 de Diciembre de 2025",304.84745508,37.11043778,6.15398413,3.39846558,262.1036,1.4442,1.7093,1.409,0.9449,1.6186
2025-12-11,"Jueves, 11 de Diciembre de 2025",308.81802697,37.53415463,6.22253407,3.40182163,265.0662,1.3025,1.1418,1.1139,0.0988,1.1303
2025-12-12,"Viernes, 12 de Diciembre de 2025",314.38122258,37.93781172,6.28271648,3.37115873,267.7499,1.8014,1.0754,0.9672,-0.9014,1.0125
2025-12-15,"Lunes, 15 de Diciembre de 2025",317.89851452,38.38532851,6.34273929,3.40038048,270.7893,1.1188,1.1796,0.9554,0.8668,1.1352
2025-12-16,"Martes, 16 de Diciembre de 2025",321.87404665,38.82581423,6.40770884,3.45519012,273.5861,1.2506,1.1475,1.0243,1.6119,1.0328
2025-12-17,"Miércoles, 17 de Diciembre de 2025",326.15607509,39.28035392,6.47577002,3.47660199,276.5769,1.3303,1.1707,1.0622,0.6197,1.0932
2025-12-18,"Jueves, 18 de Diciembre de 2025",328.37178671,39.69485147,6.5440141,3.47992058,279.5629,0.6793,1.0552,1.0538,0.0955,1.0796
2025-12-22,"Lunes, 22 de Diciembre de 2025",334.40028403,40.53781035,6.69204652,3.54801591,285.4024,1.8359,2.1236,2.2621,1.9568,2.0888
2025-12-23,"Martes, 23 de Diciembre de 2025",339.25110832,40.99563678,6.73810544,3.66668149,288.4494,1.4506,1.1294,0.6883,3.3446,1.0676
2025-12-26,"Viernes, 26 de Diciembre de 2025",342.93634242,41.45889718,6.81526081,3.72661563,291.3524,1.0863,1.13,1.1451,1.6346,1.0064
2025-12-29,"Lunes, 29 de Diciembre de 2025",347.77836119,42.10246931,6.87259929,3.80409981,294.9699,1.4119,1.5523,0.8413,2.0792,1.2416
2025-12-30,"Martes, 30 de Diciembre de 2025",351.24536754,42.55904016,6.94677549,3.8343667,298.1431,0.9969,1.0844,1.0793,0.7956,1.0758
2026-01-02,"Viernes, 02 de Enero de 2026",354.49354854,43.10224542,7.01821768,3.77679067,301.3709,0.9248,1.2764,1.0284,-1.5016,1.0826
2026-01-05,"Lunes, 05 de Enero de 2026",357.88579854,43.57171867,7.07949689,3.79429485,304.6796,0.9569,1.0892,0.8731,0.4635,1.0979
2026-01-07,"Miércoles, 07 de Enero de 2026",364.83886172,44.66551141,7.24651709,3.86234184,311.8814,1.9428,2.5103,2.3592,1.7934,2.3637
2026-01-09,"Viernes, 09 de Enero de 2026",379.64157466,46.61004712,7.56001684,4.04195873,325.3894,4.0573,4.3536,4.3262,4.6505,4.3311
2026-01-13,"Martes, 13 de Enero de 2026",384.33196133,47.35067075,7.68457154,4.17759532,330.3751,1.2355,1.589,1.6475,3.3557,1.5322
2026-01-14,"Miércoles, 14 de Enero de 2026",391.8845899,48.24277705,7.79643327,4.28065648,336.4596,1.9651,1.884,1.4557,2.467,1.8417
2026-01-16,"Viernes, 16 de Enero de 2026",396.47939622,49.05441678,7.91279778,4.35416199,341.7425,1.1725,1.6824,1.4925,1.7172,1.5701
2026-01-20,"Martes, 20 de Enero de 2026",400.49294882,49.44060791,7.96106438,4.43097658,344.5071,1.0123,0.7873,0.61,1.7642,0.809
2026-01-21,"Miércoles, 21 de Enero de 2026",407.17293001,49.89197304,8.02206359,4.46659026,347.2631,1.6679,0.9129,0.7662,0.8037,0.8
2026-01-23,"Viernes, 23 de Enero de 2026",413.38941891,50.58534241,8.15023477,4.64829741,352.7063,1.5267,1.3897,1.5977,4.0681,1.5675
2026-01-26,"Lunes, 26 de Enero de 2026",417.58609701,51.05802949,8.20014705,4.69405138,355.5528,1.0152,0.9344,0.6124,0.9843,0.807
2026-01-27,"Martes, 27 de Enero de 2026",426.18718878,51.61636251,8.27810822,4.70180133,358.9247,2.0597,1.0935,0.9507,0.1651,0.9484
